timestamp_s,voltage_V,current_A
6753.0,9.0055,0.4016
6754.0,8.9709,0.4036
6755.0,8.9642,0.4
6756.0,9.0052,0.4027
6757.0,9.0074,0.4006
6758.0,9.031,0.3992
6759.0,9.0024,0.4025
6760.0,9.0123,0.4057
6761.0,8.9971,0.3983
6762.0,9.0045,0.3997
6763.0,9.025,0.397
6764.0,8.9681,0.4005
6765.0,9.0062,0.3995
6766.0,9.032,0.4035
6767.0,9.0042,0.4043
6768.0,9.0248,0.4024
6769.0,8.9906,0.4031
6770.0,8.9995,0.3979
6771.0,9.0005,0.3971
6772.0,8.9667,0.4013
6773.0,8.9825,0.4001
6774.0,8.9835,0.406
6775.0,9.0123,0.3942
6776.0,9.0131,0.4019
6777.0,9.0049,0.4018
6778.0,9.0124,0.3977
6779.0,8.9975,0.3971
6780.0,9.018,0.399
6781.0,9.0001,0.3951
6782.0,9.0009,0.4044
6783.0,8.996,0.4081
6784.0,9.0103,0.399
6785.0,8.9937,0.3981
6786.0,9.0146,0.3961
6787.0,8.983,0.3967
6788.0,8.9835,0.3982
6789.0,9.0103,0.4036
6790.0,8.9987,0.4096
6791.0,8.9932,0.3978
6792.0,9.0134,0.3973
6793.0,8.9909,0.3965
6794.0,8.997,0.4014
6795.0,9.021,0.401
6796.0,9.0231,0.4003
6797.0,9.0236,0.3987
6798.0,8.9958,0.4041
6799.0,9.0185,0.4023
6800.0,8.9858,0.4022
6801.0,8.9864,0.4011
6802.0,8.9647,0.3994
6803.0,9.0251,0.3979
6804.0,8.987,0.4016
6805.0,8.9981,0.4013
6806.0,8.9863,0.4017
6807.0,9.0104,0.3953
6808.0,8.9944,0.401
6809.0,8.9804,0.3991
6810.0,9.0066,0.3974
6811.0,8.9785,0.4022
6812.0,8.9874,0.4005
6813.0,8.9684,0.4071
6814.0,8.9786,0.4015
6815.0,9.0027,0.3991
6816.0,8.9705,0.3997
6817.0,8.9778,0.3965
6818.0,9.0,0.4037
6819.0,8.9918,0.4009
6820.0,9.0299,0.401
6821.0,9.0275,0.3968
6822.0,8.987,0.4023
6823.0,9.0084,0.3972
6824.0,9.0112,0.3983
6825.0,8.991,0.4004
6826.0,8.9776,0.3983
6827.0,8.9998,0.3976
6828.0,8.9974,0.3998
6829.0,8.9935,0.403
6830.0,9.0066,0.4027
6831.0,8.9887,0.4021
6832.0,8.9827,0.4015
6833.0,9.0016,0.3986
6834.0,9.0058,0.4034
6835.0,8.9824,0.3948
6836.0,9.0139,0.4013
6837.0,8.9734,0.4025
6838.0,8.9913,0.3997
6839.0,8.9961,0.3978
6840.0,8.9905,0.3999
6841.0,8.9915,0.3977
6842.0,9.0281,0.4015
6843.0,8.9872,0.4028
6844.0,9.0366,0.4013
6845.0,9.0066,0.4012
6846.0,9.0014,0.4023
6847.0,9.0071,0.4026
6848.0,9.0379,0.3977
6849.0,8.9851,0.3954
6850.0,8.9832,0.4008
6851.0,8.9887,0.4028
6852.0,9.0005,0.3953
6853.0,8.9741,0.4002
6854.0,9.0003,0.4034
6855.0,9.0254,0.3997
6856.0,9.0023,0.4046
6857.0,8.9956,0.404
6858.0,8.9907,0.3995
6859.0,9.0135,0.3989
6860.0,8.9876,0.399
6861.0,9.0277,0.4004
6862.0,9.029,0.3965
6863.0,9.0039,0.3959
6864.0,8.9998,0.3932
6865.0,9.0155,0.3999
6866.0,9.0164,0.4061
6867.0,8.9879,0.394
6868.0,8.9921,0.3994
6869.0,8.9802,0.3994
6870.0,9.0061,0.3995
6871.0,9.01,0.4038
6872.0,8.9798,0.3973
6873.0,8.9932,0.3942
6874.0,8.9798,0.3984
6875.0,8.9865,0.398
6876.0,9.0083,0.3933
6877.0,8.989,0.4007
6878.0,8.9955,0.3964
6879.0,8.9756,0.3998
6880.0,9.0028,0.3989
6881.0,8.9993,0.3968
6882.0,8.9891,0.4027
6883.0,8.9972,0.3992
6884.0,9.0027,0.4002
6885.0,8.9878,0.4018
6886.0,8.9779,0.4009
6887.0,9.0271,0.4004
6888.0,8.9905,0.3975
6889.0,8.9985,0.3967
6890.0,9.0152,0.4005
6891.0,9.0529,0.3971
6892.0,8.9813,0.4024
6893.0,9.0067,0.3996
6894.0,8.9894,0.4019
6895.0,8.9919,0.397
6896.0,8.9892,0.3966
6897.0,8.9831,0.405
6898.0,8.9994,0.3996
6899.0,8.9779,0.4027
6900.0,9.0142,0.3958
6901.0,9.0008,0.3992
6902.0,9.0063,0.4039
6903.0,8.993,0.3953
6904.0,8.9945,0.4068
6905.0,9.0043,0.4006
6906.0,8.9825,0.3975
6907.0,8.9946,0.4011
6908.0,8.9871,0.4033
6909.0,8.9866,0.3975
6910.0,8.9684,0.398
6911.0,9.0201,0.4007
6912.0,8.9897,0.4014
6913.0,9.0175,0.3994
6914.0,9.016,0.4012
6915.0,8.9807,0.4026
6916.0,8.9837,0.4005
6917.0,9.0384,0.3979
6918.0,9.0263,0.3999
6919.0,8.9995,0.4053
6920.0,9.0039,0.401
6921.0,8.9905,0.4037
6922.0,9.0065,0.3985
6923.0,8.9892,0.4008
6924.0,8.9695,0.4024
6925.0,8.9802,0.4045
6926.0,9.0003,0.4037
6927.0,8.983,0.3966
6928.0,8.999,0.4035
6929.0,8.9839,0.4051
6930.0,8.9883,0.3983
6931.0,9.0128,0.3973
6932.0,9.0037,0.3999
6933.0,8.9999,0.4005
6934.0,9.0132,0.3989
6935.0,9.0072,0.3964
6936.0,9.0217,0.4044
6937.0,8.9931,0.3974
6938.0,8.9936,0.3985
6939.0,8.9805,0.4003
6940.0,8.9936,0.3956
6941.0,9.0145,0.3954
6942.0,9.0195,0.3987
6943.0,9.0144,0.4025
6944.0,8.9731,0.4006
6945.0,9.0162,0.3938
6946.0,8.9724,0.4042
6947.0,9.0135,0.4024
6948.0,8.9945,0.4006
6949.0,9.0105,0.4005
6950.0,8.98,0.402
6951.0,9.0176,0.407
6952.0,8.978,0.4026
6953.0,8.99,0.4009
6954.0,8.985,0.3963
6955.0,8.9737,0.4005
6956.0,9.0014,0.4023
6957.0,9.0271,0.3997
6958.0,9.04,0.3984
6959.0,9.0015,0.4017
6960.0,9.0168,0.397
6961.0,9.0035,0.4026
6962.0,9.0075,0.3987
6963.0,8.9949,0.3936
6964.0,9.0029,0.3986
6965.0,9.0081,0.3998
6966.0,8.9913,0.4017
6967.0,8.9988,0.4013
6968.0,8.9991,0.3961
6969.0,9.0124,0.4004
6970.0,8.984,0.3984
6971.0,8.9992,0.3989
6972.0,9.0287,0.397
6973.0,9.0175,0.3998
6974.0,9.0202,0.4094
6975.0,9.0004,0.4056
6976.0,9.0048,0.397
6977.0,9.015,0.4002
6978.0,9.0234,0.3991
6979.0,8.9707,0.4004
6980.0,8.9803,0.4027
6981.0,9.0196,0.3996
6982.0,8.9958,0.3979
6983.0,8.9899,0.4035
6984.0,8.9812,0.3963
6985.0,8.9917,0.4006
6986.0,8.979,0.3955
6987.0,9.0314,0.3969
6988.0,8.9997,0.4022
6989.0,8.9991,0.398
6990.0,9.0088,0.3944
6991.0,9.0144,0.3978
6992.0,9.0142,0.3975
6993.0,9.0161,0.3962
6994.0,8.9905,0.4017
6995.0,8.9955,0.3954
6996.0,9.0115,0.3982
6997.0,8.9921,0.4004
6998.0,8.9999,0.399
6999.0,9.006,0.3988
7000.0,9.0118,0.3978
7001.0,8.9733,0.3963
7002.0,9.0107,0.3981
7003.0,8.9965,0.402
7004.0,9.0106,0.3987
7005.0,9.0117,0.4005
7006.0,9.0241,0.4034
7007.0,9.0203,0.4018
7008.0,9.0202,0.3962
7009.0,9.0217,0.4013
7010.0,9.0044,0.4031
7011.0,9.0005,0.3983
7012.0,9.0131,0.3952
7013.0,9.011,0.3987
7014.0,8.9954,0.4006
7015.0,9.0061,0.4018
7016.0,8.9995,0.3984
7017.0,8.9872,0.3939
7018.0,9.0194,0.3962
7019.0,9.0008,0.4011
7020.0,9.0307,0.406
7021.0,8.9756,0.3999
7022.0,8.9916,0.4039
7023.0,9.0005,0.3968
7024.0,9.0171,0.3981
7025.0,9.006,0.393
7026.0,9.0047,0.4011
7027.0,8.9831,0.3973
7028.0,8.9826,0.4018
7029.0,9.0048,0.3985
7030.0,8.9795,0.4061
7031.0,8.992,0.4054
7032.0,9.0075,0.3931
7033.0,8.9853,0.4018
7034.0,9.0241,0.3978
7035.0,9.0184,0.4019
7036.0,8.9764,0.396
7037.0,8.986,0.4043
7038.0,8.9657,0.4031
7039.0,8.9883,0.3958
7040.0,9.0115,0.3995
7041.0,8.9938,0.4005
7042.0,9.0069,0.4022
7043.0,8.9772,0.4
7044.0,9.012,0.4024
7045.0,8.9917,0.3998
7046.0,9.0002,0.4018
7047.0,8.9986,0.3959
7048.0,8.9809,0.3999
7049.0,8.9827,0.4035
7050.0,9.0145,0.4042
7051.0,9.006,0.4005
7052.0,9.0158,0.3997
7053.0,9.0049,0.4041
7054.0,9.0021,0.3997
7055.0,8.9741,0.4034
7056.0,8.9959,0.3997
7057.0,8.9996,0.4001
7058.0,9.0293,0.3967
7059.0,9.0103,0.3963
7060.0,9.023,0.4029
7061.0,9.009,0.4052
7062.0,8.9893,0.4003
7063.0,9.0018,0.3995
7064.0,9.0035,0.4031
7065.0,8.9859,0.401
7066.0,8.9942,0.3928
7067.0,8.9969,0.403
7068.0,9.0241,0.396
7069.0,8.9688,0.4
7070.0,9.0181,0.3987
7071.0,8.9859,0.3981
7072.0,8.9794,0.4001
7073.0,9.0177,0.4027
7074.0,9.011,0.4001
7075.0,9.0188,0.4042
7076.0,9.012,0.4046
7077.0,9.0309,0.4046
7078.0,9.0084,0.3998
7079.0,8.9977,0.3986
7080.0,9.0051,0.3999
7081.0,9.0187,0.4034
7082.0,8.9883,0.4032
7083.0,8.9902,0.3922
7084.0,8.9954,0.4009
7085.0,8.9684,0.3929
7086.0,9.0021,0.3999
7087.0,8.9717,0.3984
7088.0,9.0008,0.3975
7089.0,9.013,0.4025
7090.0,8.9928,0.3981
7091.0,9.0252,0.4
7092.0,8.9781,0.3972
7093.0,9.0179,0.4002
7094.0,9.0101,0.4029
7095.0,8.9743,0.3974
7096.0,9.0407,0.4019
7097.0,8.999,0.4002
7098.0,8.9868,0.4001
7099.0,8.9789,0.3989
7100.0,8.9967,0.4023
7101.0,8.9981,0.402
7102.0,9.0015,0.3996
7103.0,8.9955,0.4006
7104.0,9.0095,0.4022
7105.0,8.9942,0.4016
7106.0,8.971,0.3991
7107.0,8.9978,0.4035
7108.0,8.9645,0.4026
7109.0,9.0053,0.4063
7110.0,8.9853,0.3953
7111.0,9.0025,0.4021
7112.0,9.0197,0.4035
7113.0,8.9858,0.403
7114.0,9.0159,0.3992
7115.0,8.9935,0.3959
7116.0,9.0263,0.4046
7117.0,8.9945,0.3986
7118.0,8.9874,0.3991
7119.0,9.0103,0.4062
7120.0,8.9935,0.3962
7121.0,8.9874,0.4025
7122.0,8.9928,0.3977
7123.0,8.9993,0.3977
7124.0,9.0201,0.4005
7125.0,8.971,0.402
7126.0,9.0003,0.4029
7127.0,9.0094,0.4032
7128.0,9.0029,0.3979
7129.0,9.0196,0.3966
7130.0,8.9989,0.399
7131.0,8.9972,0.401
7132.0,9.0089,0.3994
7133.0,9.0015,0.3891
7134.0,8.9941,0.3945
7135.0,9.0077,0.3993
7136.0,8.9902,0.4026
7137.0,8.9908,0.3973
7138.0,8.9921,0.4022
7139.0,9.0203,0.3955
7140.0,8.9517,0.4008
7141.0,9.0059,0.4008
7142.0,9.0005,0.4014
7143.0,8.9748,0.397
7144.0,9.0046,0.3954
7145.0,9.0071,0.4022
7146.0,9.0088,0.3954
7147.0,8.9602,0.3977
7148.0,9.0205,0.4042
7149.0,8.9889,0.4005
7150.0,9.0103,0.4011
7151.0,9.0111,0.4019
7152.0,8.9868,0.4018
7153.0,9.0099,0.3999
7154.0,8.9942,0.3973
7155.0,8.9689,0.4081
7156.0,9.0175,0.3991
7157.0,8.9884,0.401
7158.0,8.9872,0.4013
7159.0,8.994,0.3984
7160.0,9.0041,0.3987
7161.0,8.9991,0.4045
7162.0,9.0082,0.3978
7163.0,8.9799,0.4012
7164.0,8.9889,0.4027
7165.0,8.9983,0.3994
7166.0,9.0285,0.3997
7167.0,8.9983,0.4029
7168.0,9.0163,0.3996
7169.0,9.0006,0.3938
7170.0,8.9927,0.4045
7171.0,8.9963,0.3971
7172.0,8.9975,0.4006
7173.0,9.0091,0.396
7174.0,9.0206,0.3985
7175.0,9.0054,0.3987
7176.0,9.0178,0.4005
7177.0,8.9855,0.3974
7178.0,8.9938,0.4059
7179.0,8.9891,0.4001
7180.0,9.0047,0.4026
7181.0,8.9946,0.4
7182.0,9.0109,0.403
7183.0,8.986,0.3937
7184.0,9.0006,0.3979
7185.0,9.0103,0.3984
7186.0,8.969,0.3984
7187.0,9.0318,0.4016
7188.0,8.9958,0.4018
7189.0,8.9696,0.3998
7190.0,9.0024,0.3999
7191.0,9.0005,0.4073
7192.0,8.9988,0.401
7193.0,9.0149,0.3933
7194.0,9.0112,0.4023
7195.0,9.0045,0.4017
7196.0,9.0068,0.4035
7197.0,8.9984,0.4018
7198.0,9.0266,0.3973
7199.0,8.9778,0.4027
7200.0,9.0021,0.4003
7201.0,9.001,0.4031
7202.0,9.0122,0.4046
7203.0,8.9873,0.3996
7204.0,8.9738,0.4026
7205.0,9.0024,0.4031
7206.0,9.0042,0.4005
7207.0,9.0223,0.4059
7208.0,8.9809,0.4031
7209.0,9.0173,0.3982
7210.0,9.0355,0.4008
7211.0,8.9943,0.4026
7212.0,8.9806,0.4058
7213.0,8.9939,0.4019
7214.0,9.0002,0.4009
7215.0,9.0085,0.4038
7216.0,8.9911,0.3993
7217.0,9.0233,0.397
7218.0,8.9833,0.4021
7219.0,8.9739,0.3989
7220.0,9.0166,0.4081
7221.0,8.9659,0.4008
7222.0,8.9969,0.4021
7223.0,9.0468,0.3981
7224.0,8.9998,0.4038
7225.0,8.9832,0.3999
7226.0,8.9991,0.3996
7227.0,8.9992,0.3997
7228.0,9.0024,0.3961
7229.0,9.0099,0.3992
7230.0,8.9844,0.4016
7231.0,9.0253,0.3954
7232.0,9.0037,0.4031
7233.0,9.0109,0.3992
7234.0,8.9906,0.4007
7235.0,9.0193,0.3933
7236.0,8.9961,0.4007
7237.0,9.0042,0.3969
7238.0,8.986,0.3989
7239.0,8.985,0.3953
7240.0,9.0103,0.3974
7241.0,8.9933,0.3995
7242.0,8.9872,0.3992
7243.0,8.9904,0.4027
7244.0,9.0105,0.3944
7245.0,8.9906,0.3998
7246.0,8.9982,0.3997
7247.0,9.0002,0.3986
7248.0,8.9712,0.3973
7249.0,8.9779,0.4033
7250.0,9.005,0.4061
7251.0,8.9889,0.3949
7252.0,9.0159,0.3972
7253.0,9.0145,0.397
7254.0,9.0108,0.3992
7255.0,9.0273,0.4038
7256.0,8.9988,0.4016
7257.0,9.0097,0.3995
7258.0,8.9912,0.4
7259.0,9.0368,0.399
7260.0,9.0298,0.4022
7261.0,9.0002,0.4026
7262.0,9.0058,0.4018
7263.0,9.0204,0.3934
7264.0,8.9978,0.4
7265.0,8.9902,0.3994
7266.0,9.0131,0.403
7267.0,9.0012,0.4007
7268.0,9.0027,0.4017
7269.0,8.9875,0.3985
7270.0,8.9742,0.4028
7271.0,9.0035,0.4037
7272.0,9.0136,0.3951
7273.0,8.9966,0.3961
7274.0,9.0215,0.4023
7275.0,8.9894,0.3995
7276.0,8.9842,0.4031
7277.0,8.999,0.4007
7278.0,8.9988,0.4021
7279.0,9.0115,0.3978
7280.0,8.9884,0.401
7281.0,9.0205,0.401
7282.0,9.0295,0.3979
7283.0,8.9994,0.403
7284.0,9.0187,0.3943
7285.0,8.9842,0.4006
7286.0,9.0161,0.3961
7287.0,9.0157,0.3969
7288.0,9.013,0.403
7289.0,8.9998,0.3967
7290.0,8.9557,0.3966
7291.0,8.9904,0.4017
7292.0,8.9906,0.3967
7293.0,8.9853,0.4031
7294.0,9.0018,0.4019
7295.0,8.9937,0.3977
7296.0,8.9876,0.4029
7297.0,8.9841,0.3942
7298.0,8.9893,0.4014
7299.0,9.0168,0.3963
7300.0,8.9901,0.3984
7301.0,8.9923,0.3986
7302.0,8.9931,0.4038
7303.0,9.0051,0.3985
7304.0,9.0068,0.3998
7305.0,8.9543,0.3987
7306.0,9.0153,0.3971
7307.0,9.0215,0.3969
7308.0,8.9842,0.4009
7309.0,8.9854,0.3999
7310.0,8.9932,0.4023
7311.0,8.9887,0.3993
7312.0,9.0034,0.3994
7313.0,8.9708,0.4023
7314.0,8.9832,0.3989
7315.0,9.0231,0.3957
7316.0,8.9861,0.4025
7317.0,9.0187,0.398
7318.0,9.0053,0.4002
7319.0,8.9729,0.3981
7320.0,9.0095,0.3971
7321.0,8.9982,0.3943
7322.0,8.9932,0.401
7323.0,9.0037,0.3898
7324.0,9.0071,0.4039
7325.0,9.0106,0.4031
7326.0,9.0177,0.3973
7327.0,9.0061,0.4048
7328.0,8.9794,0.4062
7329.0,8.9929,0.3992
7330.0,9.0441,0.4012
7331.0,9.0109,0.4004
7332.0,9.0355,0.4045
7333.0,9.0209,0.3958
7334.0,9.0036,0.3993
7335.0,9.0045,0.4028
7336.0,8.9995,0.4024
7337.0,8.9739,0.3999
7338.0,9.0003,0.4042
7339.0,9.0182,0.4007
7340.0,8.991,0.4003
7341.0,9.0062,0.4021
7342.0,9.0128,0.3998
7343.0,8.9864,0.4002
7344.0,8.9932,0.3976
7345.0,8.9847,0.4088
7346.0,8.9877,0.3986
7347.0,8.9807,0.4022
7348.0,8.9865,0.4057
7349.0,9.0213,0.396
7350.0,8.9863,0.4018
7351.0,9.0019,0.4001
7352.0,8.9925,0.4054
7353.0,9.0177,0.3973
7354.0,9.0197,0.3977
7355.0,9.013,0.3999
7356.0,9.0046,0.3985
7357.0,8.9965,0.3986
7358.0,8.9821,0.4061
7359.0,9.0292,0.4004
7360.0,8.9886,0.3976
7361.0,9.01,0.3988
7362.0,9.0159,0.4012
7363.0,8.9917,0.401
7364.0,9.0156,0.3983
7365.0,9.0115,0.3951
7366.0,9.0259,0.3998
7367.0,8.993,0.3998
7368.0,8.9807,0.3981
7369.0,8.9924,0.4038
7370.0,9.0031,0.4017
7371.0,9.0009,0.4004
7372.0,8.9941,0.3989
7373.0,8.9714,0.4052
7374.0,9.0071,0.3965
7375.0,9.0296,0.3985
7376.0,9.007,0.3986
7377.0,9.0091,0.4009
7378.0,9.0086,0.402
7379.0,9.006,0.396
7380.0,9.014,0.3979
7381.0,9.0059,0.4013
7382.0,8.9953,0.398
7383.0,8.9881,0.3988
7384.0,8.9963,0.4005
7385.0,9.0047,0.3971
7386.0,8.9953,0.4008
7387.0,9.0047,0.4018
7388.0,9.0066,0.4001
7389.0,9.0125,0.4043
7390.0,9.0192,0.4022
7391.0,9.0012,0.3999
7392.0,8.9804,0.399
7393.0,8.9948,0.4053
7394.0,9.0007,0.398
7395.0,8.9725,0.3992
7396.0,9.0208,0.3988
7397.0,9.0021,0.4012
7398.0,9.0057,0.4068
7399.0,9.0205,0.4007
7400.0,8.9905,0.399
7401.0,9.0086,0.4006
7402.0,8.9984,0.3961
7403.0,8.9972,0.3994
7404.0,8.9884,0.4051
7405.0,9.025,0.402
7406.0,8.9944,0.4037
7407.0,9.0105,0.403
7408.0,8.9719,0.3979
7409.0,9.0177,0.4057
7410.0,9.0158,0.3947
7411.0,9.0015,0.401
7412.0,8.9966,0.3938
7413.0,9.006,0.3949
7414.0,9.0343,0.4028
7415.0,8.9736,0.3979
7416.0,9.0117,0.4037
7417.0,8.9863,0.3935
7418.0,8.9997,0.3997
7419.0,8.9963,0.3964
7420.0,8.9936,0.399
7421.0,8.9998,0.4046
7422.0,8.983,0.4054
7423.0,9.0154,0.4015
7424.0,8.9731,0.3952
7425.0,9.0081,0.3964
7426.0,8.9951,0.4005
7427.0,8.9824,0.3976
7428.0,9.003,0.402
7429.0,8.9766,0.405
7430.0,9.0006,0.3971
7431.0,8.9787,0.3973
7432.0,9.0069,0.3965
7433.0,8.9861,0.3992
7434.0,8.9932,0.4002
7435.0,9.0044,0.4001
7436.0,8.9884,0.4027
7437.0,8.9991,0.4012
7438.0,8.9773,0.3998
7439.0,9.0095,0.4001
7440.0,9.0265,0.4003
7441.0,9.0419,0.3998
7442.0,9.0014,0.398
7443.0,9.0118,0.3964
7444.0,8.9733,0.4004
7445.0,9.0225,0.3985
7446.0,9.0116,0.4016
7447.0,8.9927,0.4002
7448.0,9.0186,0.4
7449.0,8.9962,0.403
7450.0,8.9931,0.3958
7451.0,9.0071,0.4053
7452.0,8.984,0.3934
7453.0,9.0153,0.4044
7454.0,8.9842,0.4006
7455.0,8.9842,0.3984
7456.0,8.9864,0.3956
7457.0,9.0114,0.3982
7458.0,8.9907,0.3995
7459.0,8.9798,0.4006
7460.0,8.9909,0.4043
7461.0,8.9995,0.4002
7462.0,8.9823,0.401
7463.0,8.9827,0.4011
7464.0,9.0317,0.399
7465.0,8.9871,0.3994
7466.0,8.9952,0.3997
7467.0,8.9945,0.4019
7468.0,8.9937,0.3973
7469.0,9.0093,0.3985
7470.0,9.0142,0.4011
7471.0,8.9954,0.3968
7472.0,8.9815,0.4003
7473.0,9.0191,0.3984
7474.0,8.9986,0.4015
7475.0,9.026,0.4041
7476.0,8.9663,0.3984
7477.0,9.0029,0.4023
7478.0,9.0288,0.4006
7479.0,8.9947,0.3988
7480.0,8.9966,0.4
7481.0,9.0044,0.4039
7482.0,8.9916,0.3995
7483.0,8.9953,0.4039
7484.0,8.9949,0.3996
7485.0,8.9906,0.3958
7486.0,9.0184,0.3996
7487.0,9.0069,0.3955
7488.0,9.0038,0.399
7489.0,9.0121,0.3989
7490.0,8.996,0.4055
7491.0,8.9884,0.4048
7492.0,8.991,0.4003
7493.0,9.0,0.4036
7494.0,8.9841,0.3988
7495.0,8.9925,0.3957
7496.0,8.9923,0.4016
7497.0,9.0319,0.4011
7498.0,8.9584,0.3972
7499.0,8.9973,0.3973
7500.0,9.0259,0.4028
7501.0,9.0018,0.3949
7502.0,9.0113,0.4017
7503.0,9.0015,0.3991
7504.0,8.99,0.4017
7505.0,8.9664,0.403
7506.0,9.0031,0.3974
7507.0,8.9884,0.3966
7508.0,8.988,0.4044
7509.0,8.9925,0.3998
7510.0,9.0262,0.401
7511.0,9.0361,0.4027
7512.0,9.0033,0.3971
7513.0,8.993,0.4027
7514.0,8.9823,0.4019
7515.0,9.007,0.4044
7516.0,9.0267,0.4044
7517.0,8.9963,0.4002
7518.0,8.9643,0.4023
7519.0,9.0101,0.4001
7520.0,9.0148,0.4004
7521.0,8.9762,0.3966
7522.0,9.0026,0.3993
7523.0,9.0068,0.3946
7524.0,8.9989,0.3996
7525.0,8.9881,0.404
7526.0,9.0152,0.4023
7527.0,8.9939,0.4003
7528.0,8.9777,0.3994
7529.0,8.9693,0.3984
7530.0,9.0189,0.3972
7531.0,9.0092,0.4025
7532.0,9.0013,0.3954
7533.0,8.9934,0.3953
7534.0,8.9921,0.4027
7535.0,8.9839,0.4006
7536.0,8.9935,0.4001
7537.0,8.9682,0.4006
7538.0,8.989,0.406
7539.0,8.9953,0.4002
7540.0,9.0091,0.4009
7541.0,8.9994,0.4062
7542.0,9.0119,0.3998
7543.0,9.0202,0.4052
7544.0,9.0159,0.3937
7545.0,9.0071,0.3965
7546.0,9.0002,0.398
7547.0,8.9853,0.4018
7548.0,9.0111,0.4053
7549.0,9.0252,0.3982
7550.0,9.0051,0.4029
7551.0,9.0288,0.4067
7552.0,8.9771,0.4047
7553.0,8.9827,0.3988
7554.0,9.0128,0.4026
7555.0,9.004,0.401
7556.0,9.0197,0.398
7557.0,8.9998,0.4013
7558.0,8.987,0.3986
7559.0,8.9968,0.4004
7560.0,8.977,0.3959
7561.0,8.9831,0.3947
7562.0,9.0146,0.3991
7563.0,9.0131,0.401
7564.0,9.0054,0.3966
7565.0,8.9742,0.4016
7566.0,8.9946,0.4001
7567.0,8.9816,0.402
7568.0,9.0176,0.4028
7569.0,8.9912,0.404
7570.0,8.9837,0.4018
7571.0,9.0004,0.3991
7572.0,8.9904,0.4006
7573.0,9.0223,0.407
7574.0,8.989,0.403
7575.0,8.979,0.4002
7576.0,8.9677,0.3995
7577.0,8.9995,0.3982
7578.0,8.9916,0.3964
7579.0,8.9786,0.4051
7580.0,9.0178,0.4014
7581.0,9.01,0.3962
7582.0,8.9996,0.3996
7583.0,9.0205,0.4038
7584.0,9.0099,0.3987
7585.0,8.9877,0.3976
7586.0,8.9844,0.4011
7587.0,9.0123,0.402
7588.0,9.0059,0.3987
7589.0,9.0025,0.3982
7590.0,8.9873,0.4014
7591.0,9.0091,0.3966
7592.0,8.9887,0.3984
7593.0,8.9985,0.3996
7594.0,9.0217,0.4022
7595.0,8.9901,0.3987
7596.0,8.9764,0.4017
7597.0,8.9842,0.4035
7598.0,9.0149,0.3985
7599.0,9.0038,0.4097
7600.0,8.9981,0.4043
7601.0,8.9924,0.4008
7602.0,9.0073,0.3995
7603.0,8.9873,0.3983
7604.0,9.0046,0.405
7605.0,8.989,0.4006
7606.0,8.9865,0.3957
7607.0,8.9904,0.3949
7608.0,8.9944,0.4003
7609.0,8.9993,0.4004
7610.0,9.0035,0.3972
7611.0,8.9447,0.3955
7612.0,8.9879,0.3941
7613.0,8.9941,0.3977
7614.0,9.0226,0.3989
7615.0,8.9838,0.4021
7616.0,9.0024,0.3996
7617.0,9.0224,0.4032
7618.0,8.9803,0.4018
7619.0,9.0059,0.4015
7620.0,8.988,0.4029
7621.0,8.9924,0.3958
7622.0,8.988,0.3984
7623.0,8.989,0.4072
7624.0,9.0408,0.3943
7625.0,9.0127,0.3991
7626.0,9.0165,0.4014
7627.0,9.0074,0.3944
7628.0,8.9759,0.3977
7629.0,9.0059,0.406
7630.0,9.0161,0.4005
7631.0,8.9872,0.3983
7632.0,9.0145,0.4006
7633.0,9.0106,0.3983
7634.0,9.0278,0.4051
7635.0,8.9937,0.397
7636.0,8.9835,0.3984
7637.0,8.9946,0.3955
7638.0,9.0215,0.3991
7639.0,8.9726,0.3995
7640.0,8.969,0.4036
7641.0,9.0013,0.3969
7642.0,8.9934,0.4015
7643.0,9.0001,0.4003
7644.0,9.0142,0.3943
7645.0,8.9917,0.3978
7646.0,8.9719,0.3977
7647.0,9.0307,0.405
7648.0,8.985,0.4016
7649.0,8.9841,0.4004
7650.0,9.0166,0.3871
7651.0,8.9942,0.3943
7652.0,8.999,0.4022
7653.0,9.0072,0.4023
7654.0,9.0163,0.3978
7655.0,8.995,0.4001
7656.0,9.0228,0.3999
7657.0,8.968,0.4005
7658.0,9.0114,0.3989
7659.0,8.9874,0.4024
7660.0,9.0206,0.4033
7661.0,9.0021,0.3971
7662.0,8.9899,0.3964
7663.0,9.0099,0.3976
7664.0,9.0134,0.4001
7665.0,9.0096,0.4011
7666.0,8.9846,0.4024
7667.0,8.9927,0.4029
7668.0,8.9999,0.4011
7669.0,8.9994,0.4007
7670.0,9.0112,0.4049
7671.0,8.9698,0.4
7672.0,9.005,0.4018
7673.0,8.9957,0.401
7674.0,8.9874,0.3995
7675.0,8.9889,0.3995
7676.0,8.9968,0.404
7677.0,8.946,0.3997
7678.0,8.9895,0.3989
7679.0,8.9869,0.3978
7680.0,9.008,0.4013
7681.0,8.9879,0.3985
7682.0,8.9968,0.401
7683.0,9.0231,0.4005
7684.0,9.0149,0.3987
7685.0,9.0135,0.3958
7686.0,8.9925,0.3969
7687.0,9.0081,0.3974
7688.0,8.9965,0.397
7689.0,8.9971,0.4014
7690.0,9.0061,0.4064
7691.0,8.991,0.3985
7692.0,9.0224,0.3988
7693.0,8.9976,0.3982
7694.0,9.0093,0.4026
7695.0,9.0218,0.4013
7696.0,9.0155,0.4
7697.0,8.9789,0.3964
